,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,mm,day,year,zipcode
4987942,193354970,02/08/2019,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,S,120,0.0,<18,M,BLACK,962020.0,165682.0,40.62141559900005,-74.08007850499997,02,08,2019,10305
4987960,193320597,02/08/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553004,F,S,122,0.0,18-24,M,WHITE,947614.0,141535.0,40.555089106000025,-74.13184092099993,02,08,2019,10308
4987976,193314691,02/08/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,S,121,0.0,25-44,M,WHITE HISPANIC,941151.0,164626.0,40.61844015700007,-74.15524610599994,02,08,2019,10303
4987989,193353368,02/08/2019,969.0,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,S,121,0.0,65+,M,WHITE HISPANIC,939288.0,156201.0,40.595306032000046,-74.16190061699997,02,08,2019,10314
4988023,193349400,02/08/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,25-44,M,BLACK,938676.0,153149.0,40.58692579000007,-74.16408371599994,02,08,2019,10314
4988029,193320596,02/08/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,120,0.0,18-24,M,BLACK,962721.0,167410.0,40.62616032700004,-74.07755887099995,02,08,2019,10305
4988061,193319934,02/08/2019,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450501,F,S,122,0.0,18-24,M,WHITE,947614.0,141535.0,40.555089106000025,-74.13184092099993,02,08,2019,10308
4988067,193320598,02/08/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,120,0.0,25-44,M,BLACK HISPANIC,962721.0,167410.0,40.62616032700004,-74.07755887099995,02,08,2019,10305
4988081,193333825,02/08/2019,681.0,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,PL 2601001,M,S,120,0.0,18-24,M,BLACK,962748.0,174174.0,40.64472613100002,-74.07748315899995,02,08,2019,10301
4988090,193328017,02/08/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0.0,25-44,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,02,08,2019,10301
4988096,193290484,02/07/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,122,0.0,45-64,F,WHITE,952296.0,145206.0,40.56518339400003,-74.11500949199996,02,07,2019,10306
4988114,193287973,02/07/2019,696.0,PROMOTING A SEXUAL PERFORMANCE,126.0,MISCELLANEOUS PENAL LAW,PL 263150X,F,S,120,0.0,25-44,M,WHITE,962748.0,174174.0,40.64472613100002,-74.07748315899995,02,07,2019,10301
4988128,193282287,02/07/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,120,0.0,18-24,M,BLACK,959974.0,172022.0,40.63881218400008,-74.08747142299995,02,07,2019,10301
4988159,193312186,02/07/2019,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,S,120,0.0,<18,M,BLACK,963118.0,173157.0,40.64193557500005,-74.07614669199995,02,07,2019,10301
4988168,193301498,02/07/2019,203.0,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100A,M,S,121,0.0,25-44,M,ASIAN / PACIFIC ISLANDER,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,07,2019,10303
4988170,193309958,02/07/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,122,0.0,25-44,M,WHITE,958214.0,149571.0,40.57718381500007,-74.09372639999998,02,07,2019,10306
4988240,193304753,02/07/2019,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,S,120,0.0,<18,M,BLACK,963118.0,173157.0,40.64193557500005,-74.07614669199995,02,07,2019,10301
4988275,193309959,02/07/2019,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,S,122,0.0,25-44,M,WHITE,954801.0,148466.0,40.57414012800007,-74.10600776499997,02,07,2019,10306
4988276,193309957,02/07/2019,652.0,RIOT 2/INCITING,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2400500,M,S,120,0.0,<18,F,BLACK,963248.0,172529.0,40.64021216000003,-74.07567630599993,02,07,2019,10301
4988280,193307660,02/07/2019,652.0,RIOT 2/INCITING,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2400500,M,S,120,0.0,<18,F,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,02,07,2019,10301
4988282,193287972,02/07/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,25-44,M,WHITE HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,02,07,2019,10301
4988309,193260999,02/07/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553501,F,S,122,0.0,25-44,M,BLACK,954801.0,148466.0,40.57414012800007,-74.10600776499997,02,07,2019,10306
4988315,193304752,02/07/2019,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2402500,M,S,121,0.0,25-44,M,ASIAN / PACIFIC ISLANDER,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,07,2019,10303
4988327,193261000,02/07/2019,139.0,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,S,122,0.0,25-44,M,BLACK,954801.0,148466.0,40.57414012800007,-74.10600776499997,02,07,2019,10306
4988332,193301499,02/07/2019,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,S,120,0.0,<18,M,BLACK,963248.0,173085.0,40.641738260000075,-74.075678037,02,07,2019,10301
4988352,193276567,02/07/2019,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 2651B00,F,S,120,0.0,25-44,M,BLACK,960775.0,165100.0,40.61981491800003,-74.08456122699994,02,07,2019,10305
4988357,193294298,02/07/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,25-44,M,WHITE HISPANIC,962884.0,171652.0,40.63780411200002,-74.07698510099993,02,07,2019,10301
4988396,193285126,02/07/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,121,0.0,45-64,M,WHITE,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,07,2019,10303
4988411,193276565,02/07/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,S,120,0.0,25-44,M,BLACK HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,02,07,2019,10301
4988458,193309956,02/07/2019,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155006,M,S,123,0.0,25-44,M,WHITE,925447.0,141163.0,40.55394875800005,-74.21160831199995,02,07,2019,10309
4988486,193285127,02/07/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,123,0.0,25-44,F,WHITE,914928.0,125757.0,40.51158633800003,-74.24930372699998,02,07,2019,10307
4988491,193261624,02/07/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,121,0.0,25-44,F,WHITE,945588.0,169104.0,40.63075178900005,-74.13928949699994,02,07,2019,10310
4988540,193287971,02/07/2019,969.0,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,S,120,0.0,25-44,M,BLACK,962869.0,173170.0,40.64197065900004,-74.07704395799993,02,07,2019,10301
4988543,193294297,02/07/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,S,123,0.0,25-44,M,WHITE,928852.0,131776.0,40.528205196000044,-74.19927836799998,02,07,2019,10309
4988626,193290483,02/07/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,122,0.0,45-64,M,WHITE,952296.0,145206.0,40.56518339400003,-74.11500949199996,02,07,2019,10306
4988698,193266569,02/07/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0.0,25-44,M,WHITE HISPANIC,937282.0,165404.0,40.62055593600007,-74.16918780899994,02,07,2019,10303
4988722,193276566,02/07/2019,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,S,121,0.0,18-24,M,WHITE HISPANIC,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,07,2019,10303
4988738,193314283,02/07/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,121,0.0,25-44,M,WHITE,941438.0,164339.0,40.617653795000074,-74.15421050099997,02,07,2019,10303
4988786,193301497,02/07/2019,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,S,120,0.0,<18,M,BLACK,963248.0,173085.0,40.641738260000075,-74.075678037,02,07,2019,10301
4988791,193301496,02/07/2019,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,S,120,0.0,45-64,M,WHITE,958666.0,161598.0,40.61019681700003,-74.09214482499993,02,07,2019,10304
4988798,193261065,02/07/2019,139.0,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,S,123,0.0,25-44,M,WHITE,914928.0,125757.0,40.51158633800003,-74.24930372699998,02,07,2019,10307
4988803,193266570,02/07/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,122,0.0,45-64,M,BLACK,957439.0,156305.0,40.59566498700008,-74.09654297599997,02,07,2019,10304
4988820,193272533,02/07/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,122,0.0,25-44,M,WHITE,954801.0,148466.0,40.57414012800007,-74.10600776499997,02,07,2019,10306
4988836,193287974,02/07/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1204500,M,S,120,0.0,25-44,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,02,07,2019,10301
4988856,193248031,02/06/2019,505.0,"CONTROLLED SUBSTANCE, POSSESSI",117.0,DANGEROUS DRUGS,PL 2200906,F,S,123,0.0,45-64,M,WHITE,929984.0,143714.0,40.560979671000034,-74.19530211099999,02,06,2019,10312
4988862,193261625,02/06/2019,672.0,RIOT 1,126.0,MISCELLANEOUS PENAL LAW,PL 2400601,F,S,120,0.0,<18,F,BLACK,963248.0,173085.0,40.641738260000075,-74.075678037,02,06,2019,10301
4988863,193261068,02/06/2019,672.0,RIOT 1,126.0,MISCELLANEOUS PENAL LAW,PL 2400601,F,S,120,0.0,<18,F,BLACK,963248.0,173085.0,40.641738260000075,-74.075678037,02,06,2019,10301
4988920,193260709,02/06/2019,510.0,"CONTROLLED SUBSTANCE, INTENT T",117.0,DANGEROUS DRUGS,PL 2200601,F,S,123,0.0,45-64,M,WHITE,914928.0,125757.0,40.51158633800003,-74.24930372699998,02,06,2019,10307
4988942,193226866,02/06/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510D,F,S,121,0.0,25-44,M,WHITE,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,06,2019,10303
4988982,193248032,02/06/2019,505.0,"CONTROLLED SUBSTANCE, POSSESSI",117.0,DANGEROUS DRUGS,PL 2200906,F,S,123,0.0,45-64,F,WHITE,929984.0,143714.0,40.560979671000034,-74.19530211099999,02,06,2019,10312
4989026,193260708,02/06/2019,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,S,120,0.0,25-44,F,BLACK,963193.0,168303.0,40.62861255900003,-74.07586129599997,02,06,2019,10301
4989068,193226865,02/06/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,122,0.0,18-24,F,WHITE HISPANIC,954801.0,148466.0,40.57414012800007,-74.10600776499997,02,06,2019,10306
4989114,193261069,02/06/2019,672.0,RIOT 1,126.0,MISCELLANEOUS PENAL LAW,PL 2400601,F,S,120,0.0,<18,F,BLACK,963248.0,173085.0,40.641738260000075,-74.075678037,02,06,2019,10301
4989116,193226863,02/06/2019,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,S,121,0.0,25-44,F,WHITE HISPANIC,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,06,2019,10303
4989155,193251283,02/06/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,S,121,0.0,25-44,M,BLACK HISPANIC,950210.0,159248.0,40.60371810200007,-74.12258809099995,02,06,2019,10314
4989169,193208909,02/06/2019,969.0,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,S,121,0.0,18-24,M,ASIAN / PACIFIC ISLANDER,938315.0,163053.0,40.61410835500004,-74.16545078899995,02,06,2019,10311
4989190,193229682,02/06/2019,139.0,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,PL 12526A1,F,S,120,0.0,25-44,M,WHITE,962951.0,172727.0,40.64075491800003,-74.07674708799993,02,06,2019,10301
4989191,193226862,02/06/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,120,0.0,45-64,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,02,06,2019,10301
4989227,193261067,02/06/2019,505.0,"CONTROLLED SUBSTANCE, POSSESSI",117.0,DANGEROUS DRUGS,PL 2200906,F,S,120,0.0,25-44,M,BLACK,961252.0,166311.0,40.623140111000055,-74.08284714199993,02,06,2019,10305
4989248,193224200,02/06/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,123,1.0,25-44,M,WHITE,914928.0,125757.0,40.51158633800003,-74.24930372699998,02,06,2019,10307
4989253,193213744,02/06/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0.0,25-44,M,WHITE HISPANIC,942822.0,166353.0,40.623188378000066,-74.14923769499995,02,06,2019,10303
4989271,193261066,02/06/2019,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,S,121,0.0,25-44,M,WHITE HISPANIC,945983.0,167991.0,40.62769855700003,-74.13786011699995,02,06,2019,10310
4989276,193235809,02/06/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,S,120,0.0,18-24,M,BLACK,960256.0,169943.0,40.633106542000064,-74.08644794299995,02,06,2019,10301
4989308,193238541,02/06/2019,566.0,"MARIJUANA, POSSESSION",678.0,MISCELLANEOUS PENAL LAW,PL 2211000,V,S,120,0.0,45-64,M,BLACK,961742.0,172428.0,40.63993123700004,-74.08110241799993,02,06,2019,10301
4989340,193229683,02/06/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,45-64,F,WHITE HISPANIC,960697.0,172283.0,40.639530526000044,-74.084867262,02,06,2019,10301
4989348,193206383,02/06/2019,707.0,"IMPERSONATION 2, PUBLIC SERVAN",340.0,FRAUDS,PL 1902300,M,S,120,0.0,18-24,M,WHITE HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,02,06,2019,10301
4989353,193220175,02/06/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511002,M,S,122,0.0,25-44,M,WHITE,953756.0,147132.0,40.57047502800003,-74.10976338799998,02,06,2019,10306
4989356,193224199,02/06/2019,916.0,LEAVING SCENE-ACCIDENT-PERSONA,348.0,VEHICLE AND TRAFFIC LAWS,VTL06000AA,M,S,122,0.0,25-44,F,WHITE,954801.0,148466.0,40.57414012800007,-74.10600776499997,02,06,2019,10306
4989367,193261001,02/06/2019,672.0,RIOT 1,126.0,MISCELLANEOUS PENAL LAW,PL 2400601,F,S,120,0.0,<18,M,BLACK,963248.0,173085.0,40.641738260000075,-74.075678037,02,06,2019,10301
4989383,193261620,02/06/2019,672.0,RIOT 1,126.0,MISCELLANEOUS PENAL LAW,PL 2400601,F,S,120,0.0,<18,M,BLACK,963248.0,173085.0,40.641738260000075,-74.075678037,02,06,2019,10301
4989387,193224201,02/06/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553004,F,S,121,0.0,25-44,M,WHITE HISPANIC,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,06,2019,10303
4989390,193235811,02/06/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201602,F,S,120,0.0,45-64,M,BLACK,961742.0,172428.0,40.63993123700004,-74.08110241799993,02,06,2019,10301
4989410,193253898,02/06/2019,115.0,RECKLESS ENDANGERMENT 2,355.0,OFFENSES AGAINST THE PERSON,PL 1202000,M,S,121,0.0,25-44,M,BLACK HISPANIC,950210.0,159248.0,40.60371810200007,-74.12258809099995,02,06,2019,10314
4989415,193273926,02/06/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,122,0.0,25-44,M,WHITE,954801.0,148466.0,40.57414012800007,-74.10600776499997,02,06,2019,10306
4989483,193220176,02/06/2019,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",121.0,CRIMINAL MISCHIEF & RELATED OF,PL 145230A,F,S,122,0.0,45-64,M,WHITE,962725.0,154892.0,40.59180100100008,-74.07750455999997,02,06,2019,10305
4989491,193226864,02/06/2019,153.0,RAPE 3,104.0,RAPE,PL 1302503,F,S,121,0.0,25-44,M,WHITE,942428.0,166536.0,40.62368882200008,-74.15065813299998,02,06,2019,10303
4989521,193256400,02/06/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,122,0.0,25-44,M,WHITE,952296.0,145206.0,40.56518339400003,-74.11500949199996,02,06,2019,10306
4989539,193235810,02/06/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553004,F,S,120,0.0,<18,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,02,06,2019,10301
4989543,193232545,02/06/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,S,120,0.0,18-24,F,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,02,06,2019,10301
4989549,193261622,02/06/2019,672.0,RIOT 1,126.0,MISCELLANEOUS PENAL LAW,PL 2400601,F,S,120,0.0,<18,M,BLACK,963248.0,173085.0,40.641738260000075,-74.075678037,02,06,2019,10301
4989550,193261621,02/06/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,123,0.0,25-44,M,WHITE,925447.0,141163.0,40.55394875800005,-74.21160831199995,02,06,2019,10309
4989560,193222100,02/06/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,S,120,0.0,18-24,M,WHITE HISPANIC,965170.0,164813.0,40.61903771900006,-74.06872910199995,02,06,2019,10305
4989570,193261623,02/06/2019,672.0,RIOT 1,126.0,MISCELLANEOUS PENAL LAW,PL 2400601,F,S,120,0.0,<18,F,BLACK,963248.0,173085.0,40.641738260000075,-74.075678037,02,06,2019,10301
4989584,193258819,02/06/2019,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1702500,F,S,122,0.0,25-44,M,BLACK,956906.0,151054.0,40.581250418000025,-74.09844096199998,02,06,2019,10306
4989595,193208908,02/06/2019,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,S,122,0.0,18-24,M,WHITE HISPANIC,965260.0,156654.0,40.596643131000064,-74.06838197199994,02,06,2019,10305
4989599,193238540,02/06/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201602,F,S,120,0.0,45-64,M,BLACK,961742.0,172428.0,40.63993123700004,-74.08110241799993,02,06,2019,10301
4989607,193261070,02/06/2019,672.0,RIOT 1,126.0,MISCELLANEOUS PENAL LAW,PL 2400601,F,S,120,0.0,<18,F,BLACK,963248.0,173085.0,40.641738260000075,-74.075678037,02,06,2019,10301
4989648,193196907,02/05/2019,115.0,RECKLESS ENDANGERMENT 2,355.0,OFFENSES AGAINST THE PERSON,PL 1202000,M,S,120,0.0,25-44,F,BLACK,960749.0,163424.0,40.615214578000064,-74.08464904799997,02,05,2019,10305
4989662,193205929,02/05/2019,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031B,F,S,120,0.0,25-44,M,WHITE HISPANIC,952090.0,170532.0,40.634697336000045,-74.11587149799993,02,05,2019,10310
4989674,193176242,02/05/2019,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,S,121,0.0,25-44,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,05,2019,10303
4989720,193170394,02/05/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,18-24,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,02,05,2019,10301
4989748,193201524,02/05/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0.0,25-44,M,BLACK,961418.0,164057.0,40.61695378100006,-74.08224153699997,02,05,2019,10305
4989771,193193141,02/05/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,121,0.0,25-44,F,WHITE,944916.0,162832.0,40.613533519000036,-74.14167396899995,02,05,2019,10314
4989774,193170393,02/05/2019,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,S,121,0.0,<18,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,05,2019,10303
4989823,193167999,02/05/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,S,120,0.0,45-64,F,WHITE,965170.0,164813.0,40.61903771900006,-74.06872910199995,02,05,2019,10305
4989828,193176243,02/05/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,45-64,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,05,2019,10303
4989842,193205930,02/05/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,65+,F,WHITE,937064.0,147878.0,40.572449525000025,-74.16985066599993,02,05,2019,10312
4989859,193196908,02/05/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,18-24,F,WHITE HISPANIC,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,05,2019,10303
4989868,193167998,02/05/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,S,120,0.0,45-64,F,BLACK,965170.0,164813.0,40.61903771900006,-74.06872910199995,02,05,2019,10305
4989899,193188820,02/05/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,121,0.0,45-64,M,WHITE,937655.0,155807.0,40.594216148000044,-74.16777799199998,02,05,2019,10311
4989904,193179266,02/05/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,45-64,F,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,05,2019,10303
4989910,193173249,02/05/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,25-44,M,BLACK,951721.0,170488.0,40.634575218000066,-74.11720076299997,02,05,2019,10310
4989962,193205932,02/05/2019,510.0,"CONTROLLED SUBSTANCE, INTENT T",117.0,DANGEROUS DRUGS,PL 2200601,F,S,120,0.0,18-24,M,WHITE HISPANIC,962525.0,165894.0,40.62199874700008,-74.07826007399994,02,05,2019,10305
4989963,193205931,02/05/2019,510.0,"CONTROLLED SUBSTANCE, INTENT T",117.0,DANGEROUS DRUGS,PL 2200601,F,S,120,11.0,45-64,M,WHITE,965318.0,159437.0,40.60428202500003,-74.06818092099995,02,05,2019,10305
4989981,193188821,02/05/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,121,0.0,25-44,M,WHITE HISPANIC,937655.0,155807.0,40.594216148000044,-74.16777799199998,02,05,2019,10311
4989989,193173244,02/05/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,121,0.0,65+,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,05,2019,10303
4989993,193165731,02/05/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,45-64,F,WHITE,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,05,2019,10303
4990005,193155777,02/05/2019,490.0,"STOLEN PROPERTY 3,POSSESSION",232.0,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,S,120,0.0,18-24,M,BLACK,964297.0,162732.0,40.61332388300008,-74.07186756599998,02,05,2019,10305
4990015,193201521,02/05/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,122,0.0,45-64,M,WHITE,952159.0,145060.0,40.564782157000025,-74.11550188599993,02,05,2019,10306
